ds,bing_tiles_visited,single_tile_users,driving,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,#cases,bing_tiles_visited t-1,single_tile_users t-1,driving t-1,retail_and_recreation t-1,grocery_and_pharmacy t-1,parks t-1,transit_stations t-1,workplaces t-1,residential t-1,bing_tiles_visited t-2,single_tile_users t-2,driving t-2,retail_and_recreation t-2,grocery_and_pharmacy t-2,parks t-2,transit_stations t-2,workplaces t-2,residential t-2,bing_tiles_visited t-3,single_tile_users t-3,driving t-3,retail_and_recreation t-3,grocery_and_pharmacy t-3,parks t-3,transit_stations t-3,workplaces t-3,residential t-3,bing_tiles_visited t-4,single_tile_users t-4,driving t-4,retail_and_recreation t-4,grocery_and_pharmacy t-4,parks t-4,transit_stations t-4,workplaces t-4,residential t-4,bing_tiles_visited t-5,single_tile_users t-5,driving t-5,retail_and_recreation t-5,grocery_and_pharmacy t-5,parks t-5,transit_stations t-5,workplaces t-5,residential t-5,bing_tiles_visited t-6,single_tile_users t-6,driving t-6,retail_and_recreation t-6,grocery_and_pharmacy t-6,parks t-6,transit_stations t-6,workplaces t-6,residential t-6,bing_tiles_visited t-7,single_tile_users t-7,driving t-7,retail_and_recreation t-7,grocery_and_pharmacy t-7,parks t-7,transit_stations t-7,workplaces t-7,residential t-7,bing_tiles_visited t-8,single_tile_users t-8,driving t-8,retail_and_recreation t-8,grocery_and_pharmacy t-8,parks t-8,transit_stations t-8,workplaces t-8,residential t-8,bing_tiles_visited t-9,single_tile_users t-9,driving t-9,retail_and_recreation t-9,grocery_and_pharmacy t-9,parks t-9,transit_stations t-9,workplaces t-9,residential t-9,bing_tiles_visited t-10,single_tile_users t-10,driving t-10,retail_and_recreation t-10,grocery_and_pharmacy t-10,parks t-10,transit_stations t-10,workplaces t-10,residential t-10,state
2020-05-07,-0.14256,0.23231,77.35,-39.0,-4.0,41.0,-43.0,-32.0,11.0,34.0,-0.12563,0.23456999999999997,76.32,-41.0,-3.0,47.0,-40.0,-31.0,11.0,-0.13272,0.24402,76.46,-41.0,-3.0,12.0,-42.0,-32.0,12.0,-0.11391,0.23262,74.7,-37.0,-3.0,21.0,-40.0,-32.0,11.0,-0.24100000000000002,0.45088999999999996,63.92,-71.0,-23.0,61.0,-55.0,-20.0,7.0,-0.19015,0.29603,61.73,-51.0,7.0,-26.0,-47.0,-20.0,9.0,-0.55567,0.45365,56.77,-87.0,-92.0,-10.0,-73.0,-83.0,28.0,-0.11042,0.22985,69.9,-37.0,24.0,-5.0,-40.0,-37.0,11.0,-0.22579000000000002,0.28667,70.88,-53.0,0.0,-3.0,-47.0,-37.0,14.0,-0.18532,0.27301,70.13,-52.0,-9.0,8.0,-48.0,-36.0,12.0,-0.15334,0.25111,69.44,-51.0,-15.0,71.0,-44.0,-34.0,11.0,Bremen
2020-05-08,-0.13918,0.2207,78.78,-41.0,-6.0,75.0,-41.0,-30.0,11.0,21.0,-0.14256,0.23231,77.35,-39.0,-4.0,41.0,-43.0,-32.0,11.0,-0.12563,0.23456999999999997,76.32,-41.0,-3.0,47.0,-40.0,-31.0,11.0,-0.13272,0.24402,76.46,-41.0,-3.0,12.0,-42.0,-32.0,12.0,-0.11391,0.23262,74.7,-37.0,-3.0,21.0,-40.0,-32.0,11.0,-0.24100000000000002,0.45088999999999996,63.92,-71.0,-23.0,61.0,-55.0,-20.0,7.0,-0.19015,0.29603,61.73,-51.0,7.0,-26.0,-47.0,-20.0,9.0,-0.55567,0.45365,56.77,-87.0,-92.0,-10.0,-73.0,-83.0,28.0,-0.11042,0.22985,69.9,-37.0,24.0,-5.0,-40.0,-37.0,11.0,-0.22579000000000002,0.28667,70.88,-53.0,0.0,-3.0,-47.0,-37.0,14.0,-0.18532,0.27301,70.13,-52.0,-9.0,8.0,-48.0,-36.0,12.0,Bremen
2020-05-09,-0.07537,0.25290999999999997,72.02,-51.0,-4.0,75.0,-36.0,-10.0,5.0,17.0,-0.13918,0.2207,78.78,-41.0,-6.0,75.0,-41.0,-30.0,11.0,-0.14256,0.23231,77.35,-39.0,-4.0,41.0,-43.0,-32.0,11.0,-0.12563,0.23456999999999997,76.32,-41.0,-3.0,47.0,-40.0,-31.0,11.0,-0.13272,0.24402,76.46,-41.0,-3.0,12.0,-42.0,-32.0,12.0,-0.11391,0.23262,74.7,-37.0,-3.0,21.0,-40.0,-32.0,11.0,-0.24100000000000002,0.45088999999999996,63.92,-71.0,-23.0,61.0,-55.0,-20.0,7.0,-0.19015,0.29603,61.73,-51.0,7.0,-26.0,-47.0,-20.0,9.0,-0.55567,0.45365,56.77,-87.0,-92.0,-10.0,-73.0,-83.0,28.0,-0.11042,0.22985,69.9,-37.0,24.0,-5.0,-40.0,-37.0,11.0,-0.22579000000000002,0.28667,70.88,-53.0,0.0,-3.0,-47.0,-37.0,14.0,Bremen
2020-05-10,-0.054689999999999996,0.36999,72.11,-65.0,-11.0,93.0,-48.0,-6.0,3.0,17.0,-0.07537,0.25290999999999997,72.02,-51.0,-4.0,75.0,-36.0,-10.0,5.0,-0.13918,0.2207,78.78,-41.0,-6.0,75.0,-41.0,-30.0,11.0,-0.14256,0.23231,77.35,-39.0,-4.0,41.0,-43.0,-32.0,11.0,-0.12563,0.23456999999999997,76.32,-41.0,-3.0,47.0,-40.0,-31.0,11.0,-0.13272,0.24402,76.46,-41.0,-3.0,12.0,-42.0,-32.0,12.0,-0.11391,0.23262,74.7,-37.0,-3.0,21.0,-40.0,-32.0,11.0,-0.24100000000000002,0.45088999999999996,63.92,-71.0,-23.0,61.0,-55.0,-20.0,7.0,-0.19015,0.29603,61.73,-51.0,7.0,-26.0,-47.0,-20.0,9.0,-0.55567,0.45365,56.77,-87.0,-92.0,-10.0,-73.0,-83.0,28.0,-0.11042,0.22985,69.9,-37.0,24.0,-5.0,-40.0,-37.0,11.0,Bremen
2020-05-23,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,10.0,-0.15849000000000002,0.24276,92.56,-28.0,-3.0,15.0,-48.0,-52.0,15.0,-0.34891,0.32125,84.91,-66.0,-87.0,185.0,-55.0,-79.0,17.0,-0.00839,0.20749,100.79,-17.0,33.0,61.0,-32.0,-28.0,6.0,-0.05611,0.21869,94.88,-24.0,-1.0,36.0,-38.0,-28.0,9.0,-0.04811,0.21518,93.23,-26.0,-7.0,40.0,-37.0,-27.0,9.0,-0.08631,0.40055999999999997,80.54,-63.0,-14.0,110.0,-47.0,-6.0,4.0,-0.10858,0.27495,78.42,-46.0,-9.0,20.0,-41.0,-10.0,6.0,-0.14389000000000002,0.23973000000000003,89.08,-39.0,-7.0,14.0,-42.0,-30.0,11.0,-0.11930999999999999,0.23989000000000002,87.83,-35.0,-4.0,23.0,-43.0,-29.0,10.0,-0.14947,0.25378,84.02,-38.0,-6.0,0.0,-43.0,-31.0,11.0,Bremen
2020-05-24,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,14.0,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,-0.15849000000000002,0.24276,92.56,-28.0,-3.0,15.0,-48.0,-52.0,15.0,-0.34891,0.32125,84.91,-66.0,-87.0,185.0,-55.0,-79.0,17.0,-0.00839,0.20749,100.79,-17.0,33.0,61.0,-32.0,-28.0,6.0,-0.05611,0.21869,94.88,-24.0,-1.0,36.0,-38.0,-28.0,9.0,-0.04811,0.21518,93.23,-26.0,-7.0,40.0,-37.0,-27.0,9.0,-0.08631,0.40055999999999997,80.54,-63.0,-14.0,110.0,-47.0,-6.0,4.0,-0.10858,0.27495,78.42,-46.0,-9.0,20.0,-41.0,-10.0,6.0,-0.14389000000000002,0.23973000000000003,89.08,-39.0,-7.0,14.0,-42.0,-30.0,11.0,-0.11930999999999999,0.23989000000000002,87.83,-35.0,-4.0,23.0,-43.0,-29.0,10.0,Bremen
2020-05-25,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,16.0,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,-0.15849000000000002,0.24276,92.56,-28.0,-3.0,15.0,-48.0,-52.0,15.0,-0.34891,0.32125,84.91,-66.0,-87.0,185.0,-55.0,-79.0,17.0,-0.00839,0.20749,100.79,-17.0,33.0,61.0,-32.0,-28.0,6.0,-0.05611,0.21869,94.88,-24.0,-1.0,36.0,-38.0,-28.0,9.0,-0.04811,0.21518,93.23,-26.0,-7.0,40.0,-37.0,-27.0,9.0,-0.08631,0.40055999999999997,80.54,-63.0,-14.0,110.0,-47.0,-6.0,4.0,-0.10858,0.27495,78.42,-46.0,-9.0,20.0,-41.0,-10.0,6.0,-0.14389000000000002,0.23973000000000003,89.08,-39.0,-7.0,14.0,-42.0,-30.0,11.0,Bremen
2020-05-26,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,13.0,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,-0.15849000000000002,0.24276,92.56,-28.0,-3.0,15.0,-48.0,-52.0,15.0,-0.34891,0.32125,84.91,-66.0,-87.0,185.0,-55.0,-79.0,17.0,-0.00839,0.20749,100.79,-17.0,33.0,61.0,-32.0,-28.0,6.0,-0.05611,0.21869,94.88,-24.0,-1.0,36.0,-38.0,-28.0,9.0,-0.04811,0.21518,93.23,-26.0,-7.0,40.0,-37.0,-27.0,9.0,-0.08631,0.40055999999999997,80.54,-63.0,-14.0,110.0,-47.0,-6.0,4.0,-0.10858,0.27495,78.42,-46.0,-9.0,20.0,-41.0,-10.0,6.0,Bremen
2020-05-27,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,18.0,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,-0.15849000000000002,0.24276,92.56,-28.0,-3.0,15.0,-48.0,-52.0,15.0,-0.34891,0.32125,84.91,-66.0,-87.0,185.0,-55.0,-79.0,17.0,-0.00839,0.20749,100.79,-17.0,33.0,61.0,-32.0,-28.0,6.0,-0.05611,0.21869,94.88,-24.0,-1.0,36.0,-38.0,-28.0,9.0,-0.04811,0.21518,93.23,-26.0,-7.0,40.0,-37.0,-27.0,9.0,-0.08631,0.40055999999999997,80.54,-63.0,-14.0,110.0,-47.0,-6.0,4.0,Bremen
2020-05-28,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,19.0,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,-0.15849000000000002,0.24276,92.56,-28.0,-3.0,15.0,-48.0,-52.0,15.0,-0.34891,0.32125,84.91,-66.0,-87.0,185.0,-55.0,-79.0,17.0,-0.00839,0.20749,100.79,-17.0,33.0,61.0,-32.0,-28.0,6.0,-0.05611,0.21869,94.88,-24.0,-1.0,36.0,-38.0,-28.0,9.0,-0.04811,0.21518,93.23,-26.0,-7.0,40.0,-37.0,-27.0,9.0,Bremen
2020-05-29,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,21.0,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,-0.15849000000000002,0.24276,92.56,-28.0,-3.0,15.0,-48.0,-52.0,15.0,-0.34891,0.32125,84.91,-66.0,-87.0,185.0,-55.0,-79.0,17.0,-0.00839,0.20749,100.79,-17.0,33.0,61.0,-32.0,-28.0,6.0,-0.05611,0.21869,94.88,-24.0,-1.0,36.0,-38.0,-28.0,9.0,Bremen
2020-05-30,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,16.0,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,-0.15849000000000002,0.24276,92.56,-28.0,-3.0,15.0,-48.0,-52.0,15.0,-0.34891,0.32125,84.91,-66.0,-87.0,185.0,-55.0,-79.0,17.0,-0.00839,0.20749,100.79,-17.0,33.0,61.0,-32.0,-28.0,6.0,Bremen
2020-05-31,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,5.0,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,-0.15849000000000002,0.24276,92.56,-28.0,-3.0,15.0,-48.0,-52.0,15.0,-0.34891,0.32125,84.91,-66.0,-87.0,185.0,-55.0,-79.0,17.0,Bremen
2020-06-01,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,5.0,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,-0.15849000000000002,0.24276,92.56,-28.0,-3.0,15.0,-48.0,-52.0,15.0,Bremen
2020-06-02,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,15.0,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,-0.12000999999999999,0.27244,82.64,-40.0,-7.0,27.0,-39.0,-8.0,6.0,Bremen
2020-06-03,0.00293,0.19729000000000002,110.08,-20.0,2.0,50.0,-31.0,-25.0,7.0,16.0,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,-0.11437,0.39697,85.92,-61.0,-20.0,38.0,-47.0,-5.0,4.0,Bremen
2020-06-04,-0.06635,0.21935,107.33,-25.0,-4.0,-17.0,-37.0,-26.0,9.0,30.0,0.00293,0.19729000000000002,110.08,-20.0,2.0,50.0,-31.0,-25.0,7.0,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,-0.0528,0.21953000000000003,97.46,-25.0,-5.0,20.0,-37.0,-28.0,8.0,Bremen
2020-06-05,-0.09854,0.22146999999999997,111.19,-25.0,-4.0,10.0,-35.0,-25.0,9.0,18.0,-0.06635,0.21935,107.33,-25.0,-4.0,-17.0,-37.0,-26.0,9.0,0.00293,0.19729000000000002,110.08,-20.0,2.0,50.0,-31.0,-25.0,7.0,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,-0.03444,0.20600000000000002,96.89,-24.0,-5.0,61.0,-36.0,-24.0,8.0,Bremen
2020-06-06,-0.07342,0.25732,97.36,-30.0,-4.0,20.0,-33.0,0.0,5.0,6.0,-0.09854,0.22146999999999997,111.19,-25.0,-4.0,10.0,-35.0,-25.0,9.0,-0.06635,0.21935,107.33,-25.0,-4.0,-17.0,-37.0,-26.0,9.0,0.00293,0.19729000000000002,110.08,-20.0,2.0,50.0,-31.0,-25.0,7.0,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,-0.02536,0.20636,102.12,-25.0,-3.0,58.0,-35.0,-25.0,8.0,Bremen
2020-06-07,-0.09791,0.38938,92.71,-51.0,-8.0,29.0,-45.0,-2.0,4.0,8.0,-0.07342,0.25732,97.36,-30.0,-4.0,20.0,-33.0,0.0,5.0,-0.09854,0.22146999999999997,111.19,-25.0,-4.0,10.0,-35.0,-25.0,9.0,-0.06635,0.21935,107.33,-25.0,-4.0,-17.0,-37.0,-26.0,9.0,0.00293,0.19729000000000002,110.08,-20.0,2.0,50.0,-31.0,-25.0,7.0,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,-0.027360000000000002,0.19791,104.25,-23.0,1.0,51.0,-35.0,-25.0,8.0,Bremen
2020-06-08,-0.00618,0.19944,103.18,-18.0,-8.0,54.0,-32.0,-25.0,7.0,7.0,-0.09791,0.38938,92.71,-51.0,-8.0,29.0,-45.0,-2.0,4.0,-0.07342,0.25732,97.36,-30.0,-4.0,20.0,-33.0,0.0,5.0,-0.09854,0.22146999999999997,111.19,-25.0,-4.0,10.0,-35.0,-25.0,9.0,-0.06635,0.21935,107.33,-25.0,-4.0,-17.0,-37.0,-26.0,9.0,0.00293,0.19729000000000002,110.08,-20.0,2.0,50.0,-31.0,-25.0,7.0,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,1e-05,0.18231,119.52,-22.0,6.0,84.0,-29.0,-25.0,6.0,Bremen
2020-06-09,-0.01277,0.196,104.47,-16.0,-5.0,52.0,-34.0,-24.0,7.0,6.0,-0.00618,0.19944,103.18,-18.0,-8.0,54.0,-32.0,-25.0,7.0,-0.09791,0.38938,92.71,-51.0,-8.0,29.0,-45.0,-2.0,4.0,-0.07342,0.25732,97.36,-30.0,-4.0,20.0,-33.0,0.0,5.0,-0.09854,0.22146999999999997,111.19,-25.0,-4.0,10.0,-35.0,-25.0,9.0,-0.06635,0.21935,107.33,-25.0,-4.0,-17.0,-37.0,-26.0,9.0,0.00293,0.19729000000000002,110.08,-20.0,2.0,50.0,-31.0,-25.0,7.0,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,0.05886,0.21056999999999998,100.76,-33.0,4.0,57.0,-25.0,7.0,1.0,Bremen
2020-06-10,-0.01756,0.19835,108.72,-17.0,-4.0,69.0,-32.0,-24.0,7.0,13.0,-0.01277,0.196,104.47,-16.0,-5.0,52.0,-34.0,-24.0,7.0,-0.00618,0.19944,103.18,-18.0,-8.0,54.0,-32.0,-25.0,7.0,-0.09791,0.38938,92.71,-51.0,-8.0,29.0,-45.0,-2.0,4.0,-0.07342,0.25732,97.36,-30.0,-4.0,20.0,-33.0,0.0,5.0,-0.09854,0.22146999999999997,111.19,-25.0,-4.0,10.0,-35.0,-25.0,9.0,-0.06635,0.21935,107.33,-25.0,-4.0,-17.0,-37.0,-26.0,9.0,0.00293,0.19729000000000002,110.08,-20.0,2.0,50.0,-31.0,-25.0,7.0,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,0.10119,0.31915,89.06,-42.0,26.0,161.0,-34.0,10.0,-1.0,Bremen
2020-06-11,-0.07229,0.22075,118.61,-22.0,-6.0,0.0,-36.0,-27.0,9.0,3.0,-0.01756,0.19835,108.72,-17.0,-4.0,69.0,-32.0,-24.0,7.0,-0.01277,0.196,104.47,-16.0,-5.0,52.0,-34.0,-24.0,7.0,-0.00618,0.19944,103.18,-18.0,-8.0,54.0,-32.0,-25.0,7.0,-0.09791,0.38938,92.71,-51.0,-8.0,29.0,-45.0,-2.0,4.0,-0.07342,0.25732,97.36,-30.0,-4.0,20.0,-33.0,0.0,5.0,-0.09854,0.22146999999999997,111.19,-25.0,-4.0,10.0,-35.0,-25.0,9.0,-0.06635,0.21935,107.33,-25.0,-4.0,-17.0,-37.0,-26.0,9.0,0.00293,0.19729000000000002,110.08,-20.0,2.0,50.0,-31.0,-25.0,7.0,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,-0.27897,0.30851999999999996,103.96,-60.0,-87.0,217.0,-48.0,-78.0,14.0,Bremen
2020-06-12,-0.06377000000000001,0.19214,119.5,-20.0,-4.0,119.0,-30.0,-24.0,6.0,8.0,-0.07229,0.22075,118.61,-22.0,-6.0,0.0,-36.0,-27.0,9.0,-0.01756,0.19835,108.72,-17.0,-4.0,69.0,-32.0,-24.0,7.0,-0.01277,0.196,104.47,-16.0,-5.0,52.0,-34.0,-24.0,7.0,-0.00618,0.19944,103.18,-18.0,-8.0,54.0,-32.0,-25.0,7.0,-0.09791,0.38938,92.71,-51.0,-8.0,29.0,-45.0,-2.0,4.0,-0.07342,0.25732,97.36,-30.0,-4.0,20.0,-33.0,0.0,5.0,-0.09854,0.22146999999999997,111.19,-25.0,-4.0,10.0,-35.0,-25.0,9.0,-0.06635,0.21935,107.33,-25.0,-4.0,-17.0,-37.0,-26.0,9.0,0.00293,0.19729000000000002,110.08,-20.0,2.0,50.0,-31.0,-25.0,7.0,0.03526,0.18512,120.23,-9.0,15.0,90.0,-28.0,-30.0,5.0,Bremen
